seed,steps,max_value,steps_to_max,has_diverged,entropy,divergence_rate,values,z_score_steps,z_score_peak,iqr_outlier,is_anomaly
1,0,1,0,False,0.0,0.0,[],-1.445337341728598,-3.7927183989101545,False,True
2,1,2,0,False,0.0,0.0,[],-1.3971594303376447,-3.5588321868866046,False,True
3,5,8,2,False,0.0,0.0,[],-1.2044477847738315,-2.9251148545173766,False,True
4,2,4,0,False,0.0,0.0,[],-1.3489815189466914,-3.264170407714912,False,True
5,4,8,1,False,0.0,0.0,[],-1.2526256961647848,-2.9251148545173766,False,True
6,6,8,3,False,0.0,0.0,[],-1.1562698733828782,-2.9251148545173766,False,True
7,11,26,3,False,0.0,0.0,[],-0.915380316428112,-2.291397522148149,False,True
8,3,8,0,False,0.0,0.0,[],-1.300803607555738,-2.9251148545173766,False,True
9,13,26,5,False,0.0,0.0,[],-0.8190244936462054,-2.291397522148149,False,True
10,5,10,0,False,0.0,0.0,[],-1.2044477847738315,-2.8093610994168188,False,True
11,10,26,2,False,0.0,0.0,[],-0.9635582278190653,-2.291397522148149,False,True
12,7,12,0,False,0.0,0.0,[],-1.1080919619919252,-2.712998560979834,False,True
13,7,20,1,False,0.0,0.0,[],-1.1080919619919252,-2.4363643231923584,False,True
14,12,26,4,False,0.0,0.0,[],-0.8672024050371587,-2.291397522148149,False,True
15,12,80,4,False,0.0,0.0,[],-0.8672024050371587,-1.6576801897789206,False,False
16,4,16,0,False,0.0,0.0,[],-1.2526256961647848,-2.5582546720673798,False,True
17,9,26,1,False,0.0,0.0,[],-1.0117361392100186,-2.291397522148149,False,True
18,14,26,6,False,0.0,0.0,[],-0.7708465822552523,-2.291397522148149,False,True
19,14,44,2,False,0.0,0.0,[],-0.7708465822552523,-1.996735742976456,False,True
20,6,20,0,False,0.0,0.0,[],-1.1562698733828782,-2.4363643231923584,False,True
21,6,32,1,False,0.0,0.0,[],-1.1562698733828782,-2.1756437670475908,False,True
22,11,26,3,False,0.0,0.0,[],-0.915380316428112,-2.291397522148149,False,True
23,11,80,3,False,0.0,0.0,[],-0.915380316428112,-1.6576801897789206,False,True
24,8,24,0,False,0.0,0.0,[],-1.0599140506009719,-2.335791296173991,False,True
25,16,44,4,False,0.0,0.0,[],-0.6744907594733457,-1.996735742976456,False,True
26,8,26,0,False,0.0,0.0,[],-1.0599140506009719,-2.291397522148149,False,True
27,70,4616,45,False,0.0,0.0,[],1.9271164556381306,0.6744907594376883,False,False
28,13,28,0,False,0.0,0.0,[],-0.8190244936462054,-2.250177535355962,False,True
29,13,44,1,False,0.0,0.0,[],-0.8190244936462054,-1.996735742976456,False,True
30,13,80,5,False,0.0,0.0,[],-0.8190244936462054,-1.6576801897789206,False,False
31,67,4616,42,False,0.0,0.0,[],1.7825827214652707,0.6744907594376883,False,False
32,5,32,0,False,0.0,0.0,[],-1.2044477847738315,-2.1756437670475908,False,True
33,18,50,1,False,0.0,0.0,[],-0.5781349366914391,-1.9245373396981518,False,True
34,10,34,0,False,0.0,0.0,[],-0.9635582278190653,-2.141702544020666,False,True
35,10,80,2,False,0.0,0.0,[],-0.9635582278190653,-1.6576801897789206,False,True
36,15,36,0,False,0.0,0.0,[],-0.722668670864299,-2.109647943687845,False,True
37,15,56,1,False,0.0,0.0,[],-0.722668670864299,-1.8603785700392241,False,True
38,15,44,3,False,0.0,0.0,[],-0.722668670864299,-1.996735742976456,False,True
39,23,152,6,False,0.0,0.0,[],-0.33724537973667285,-1.2908200073289238,False,False
40,7,40,0,False,0.0,0.0,[],-1.1080919619919252,-2.050433498939149,False,True
41,69,4616,44,False,0.0,0.0,[],1.8789385442471773,0.6744907594376883,False,False
42,7,42,0,False,0.0,0.0,[],-1.1080919619919252,-2.022960003091025,False,True
43,20,98,2,False,0.0,0.0,[],-0.48177911390953265,-1.5419264346783625,False,False
44,12,44,0,False,0.0,0.0,[],-0.8672024050371587,-1.996735742976456,False,True
45,12,68,1,False,0.0,0.0,[],-0.8672024050371587,-1.7501713420432408,False,True
46,12,80,4,False,0.0,0.0,[],-0.8672024050371587,-1.6576801897789206,False,False
47,66,4616,41,False,0.0,0.0,[],1.7344048100743175,0.6744907594376883,False,False
48,9,48,0,False,0.0,0.0,[],-1.0117361392100186,-1.94761379186734,False,True
49,17,74,1,False,0.0,0.0,[],-0.6263128480823924,-1.7020739638047635,False,True
50,17,50,0,False,0.0,0.0,[],-0.6263128480823924,-1.9245373396981518,False,True
51,17,116,2,False,0.0,0.0,[],-0.6263128480823924,-1.4455638962413775,False,False
52,9,52,0,False,0.0,0.0,[],-1.0117361392100186,-1.9023486666569014,False,True
53,9,80,1,False,0.0,0.0,[],-1.0117361392100186,-1.6576801897789206,False,True
54,71,4616,46,False,0.0,0.0,[],1.975294367029084,0.6744907594376883,False,False
55,71,4616,46,False,0.0,0.0,[],1.975294367029084,0.6744907594376883,False,False
56,14,56,0,False,0.0,0.0,[],-0.7708465822552523,-1.8603785700392241,False,True
57,22,98,4,False,0.0,0.0,[],-0.38542329112762613,-1.5419264346783625,False,True
58,14,58,0,False,0.0,0.0,[],-0.7708465822552523,-1.8404857582357697,False,True
59,22,152,5,False,0.0,0.0,[],-0.38542329112762613,-1.2908200073289238,False,False
60,14,80,6,False,0.0,0.0,[],-0.7708465822552523,-1.6576801897789206,False,False
61,14,92,1,False,0.0,0.0,[],-0.7708465822552523,-1.5779903256921939,False,False
62,68,4616,43,False,0.0,0.0,[],1.830760632856224,0.6744907594376883,False,False
63,68,4616,43,False,0.0,0.0,[],1.830760632856224,0.6744907594376883,False,False
64,6,64,0,False,0.0,0.0,[],-1.1562698733828782,-1.784619449438913,False,True
65,19,98,1,False,0.0,0.0,[],-0.5299570253004859,-1.5419264346783625,False,False
66,19,66,0,False,0.0,0.0,[],-0.5299570253004859,-1.7671382821182926,False,True
67,19,152,2,False,0.0,0.0,[],-0.5299570253004859,-1.2908200073289238,False,False
68,11,68,0,False,0.0,0.0,[],-0.915380316428112,-1.7501713420432408,False,True
69,11,104,1,False,0.0,0.0,[],-0.915380316428112,-1.5079852116514376,False,True
70,11,80,3,False,0.0,0.0,[],-0.915380316428112,-1.6576801897789206,False,True
71,65,4616,40,False,0.0,0.0,[],1.6862268986833642,0.6744907594376883,False,False
72,16,72,0,False,0.0,0.0,[],-0.6744907594733457,-1.717665031135641,False,True
73,73,4616,48,False,0.0,0.0,[],2.0716501898109905,0.6744907594376883,False,False
74,16,74,0,False,0.0,0.0,[],-0.6744907594733457,-1.7020739638047635,False,True
75,11,170,2,False,0.0,0.0,[],-0.915380316428112,-1.226661237669996,False,True
76,16,76,0,False,0.0,0.0,[],-0.6744907594733457,-1.6868932357225719,False,True
77,16,116,1,False,0.0,0.0,[],-0.6744907594733457,-1.4455638962413775,False,False
78,24,152,7,False,0.0,0.0,[],-0.28906746834571956,-1.2908200073289238,False,False
79,24,404,4,False,0.0,0.0,[],-0.28906746834571956,-0.7293010782380002,False,False
80,8,80,0,False,0.0,0.0,[],-1.0599140506009719,-1.6576801897789206,False,True
81,16,122,1,False,0.0,0.0,[],-0.6744907594733457,-1.4167161665699215,False,False
82,70,4616,45,False,0.0,0.0,[],1.9271164556381306,0.6744907594376883,False,False
83,70,4616,45,False,0.0,0.0,[],1.9271164556381306,0.6744907594376883,False,False
84,8,84,0,False,0.0,0.0,[],-1.0599140506009719,-1.6298755605264588,False,True
85,8,128,1,False,0.0,0.0,[],-1.0599140506009719,-1.3892426707217973,False,True
86,21,98,3,False,0.0,0.0,[],-0.43360120251857937,-1.5419264346783625,False,False
87,21,296,3,False,0.0,0.0,[],-0.43360120251857937,-0.9082091023091344,False,False
88,13,88,0,False,0.0,0.0,[],-0.8190244936462054,-1.6033497664925742,False,False
89,21,152,4,False,0.0,0.0,[],-0.43360120251857937,-1.2908200073289238,False,False
90,13,90,0,False,0.0,0.0,[],-0.8190244936462054,-1.590530697285587,False,False
91,59,4616,34,False,0.0,0.0,[],1.3971594303376447,0.6744907594376883,False,False
92,13,92,0,False,0.0,0.0,[],-0.8190244936462054,-1.5779903256921939,False,False
93,13,140,1,False,0.0,0.0,[],-0.8190244936462054,-1.3379347032607196,False,False
94,67,4616,42,False,0.0,0.0,[],1.7825827214652707,0.6744907594376883,False,False
95,67,4616,42,False,0.0,0.0,[],1.7825827214652707,0.6744907594376883,False,False
96,10,96,0,False,0.0,0.0,[],-0.9635582278190653,-1.553698973380323,False,True
97,75,4616,50,False,0.0,0.0,[],2.168006012592897,0.6744907594376883,False,False
98,18,98,0,False,0.0,0.0,[],-0.5781349366914391,-1.5419264346783625,False,False
99,18,224,2,False,0.0,0.0,[],-0.5781349366914391,-1.0683566314355353,False,False
100,18,100,0,False,0.0,0.0,[],-0.5781349366914391,-1.530389362608722,False,False
101,18,152,1,False,0.0,0.0,[],-0.5781349366914391,-1.2908200073289238,False,False
102,18,116,3,False,0.0,0.0,[],-0.5781349366914391,-1.4455638962413775,False,False
103,56,4616,31,False,0.0,0.0,[],1.2526256961647848,0.6744907594376883,False,False
104,10,104,0,False,0.0,0.0,[],-0.9635582278190653,-1.5079852116514376,False,True
105,26,404,6,False,0.0,0.0,[],-0.19271164556381307,-0.7293010782380002,False,False
106,10,106,0,False,0.0,0.0,[],-0.9635582278190653,-1.4971012213096582,False,True
107,64,4616,39,False,0.0,0.0,[],1.6380489872924109,0.6744907594376883,False,False
108,72,4616,47,False,0.0,0.0,[],2.023472278420037,0.6744907594376883,False,False
109,72,4616,47,False,0.0,0.0,[],2.023472278420037,0.6744907594376883,False,False
110,72,4616,47,False,0.0,0.0,[],2.023472278420037,0.6744907594376883,False,False
111,45,4616,20,False,0.0,0.0,[],0.722668670864299,0.6744907594376883,False,False
112,15,112,0,False,0.0,0.0,[],-0.722668670864299,-1.4656297237553417,False,False
113,10,170,1,False,0.0,0.0,[],-0.9635582278190653,-1.226661237669996,False,True
114,23,114,0,False,0.0,0.0,[],-0.33724537973667285,-1.455509562871548,False,False
115,23,260,2,False,0.0,0.0,[],-0.33724537973667285,-0.9827428706175058,False,False
116,15,116,0,False,0.0,0.0,[],-0.722668670864299,-1.4455638962413775,False,False
117,15,176,1,False,0.0,0.0,[],-0.722668670864299,-1.206768425866542,False,False
118,23,152,6,False,0.0,0.0,[],-0.33724537973667285,-1.2908200073289238,False,False
119,23,404,3,False,0.0,0.0,[],-0.33724537973667285,-0.7293010782380002,False,False
120,15,120,0,False,0.0,0.0,[],-0.722668670864299,-1.4261726795778042,False,False
121,61,4616,36,False,0.0,0.0,[],1.4935152531195512,0.6744907594376883,False,False
122,15,122,0,False,0.0,0.0,[],-0.722668670864299,-1.4167161665699215,False,False
123,31,314,5,False,0.0,0.0,[],0.04817791139095327,-0.8742678792822095,False,True
124,69,4616,44,False,0.0,0.0,[],1.8789385442471773,0.6744907594376883,False,False
125,69,4616,44,False,0.0,0.0,[],1.8789385442471773,0.6744907594376883,False,False
126,69,4616,44,False,0.0,0.0,[],1.8789385442471773,0.6744907594376883,False,False
127,31,2186,7,False,0.0,0.0,[],0.04817791139095327,0.24347180732876356,False,False
128,7,128,0,False,0.0,0.0,[],-1.1080919619919252,-1.3892426707217973,False,True
129,77,4616,52,False,0.0,0.0,[],2.2643618353748036,0.6744907594376883,False,False
130,20,130,0,False,0.0,0.0,[],-0.48177911390953265,-1.38036812068605,False,False
131,20,296,2,False,0.0,0.0,[],-0.48177911390953265,-0.9082091023091344,False,False
132,20,132,0,False,0.0,0.0,[],-0.48177911390953265,-1.3716280387142057,False,False
133,20,200,1,False,0.0,0.0,[],-0.48177911390953265,-1.1334209497490644,False,False
134,20,152,3,False,0.0,0.0,[],-0.48177911390953265,-1.2908200073289238,False,False
135,28,458,3,False,0.0,0.0,[],-0.09635582278190653,-0.6571026749596957,False,False
136,12,136,0,False,0.0,0.0,[],-0.8672024050371587,-1.354535399276156,False,False
137,58,4616,33,False,0.0,0.0,[],1.3489815189466914,0.6744907594376883,False,False
138,12,138,0,False,0.0,0.0,[],-0.8672024050371587,-1.3461753344739273,False,False
139,28,314,2,False,0.0,0.0,[],-0.09635582278190653,-0.8742678792822095,False,False
140,12,140,0,False,0.0,0.0,[],-0.8672024050371587,-1.3379347032607196,False,False
141,12,212,1,False,0.0,0.0,[],-0.8672024050371587,-1.099971906252439,False,False
142,66,4616,41,False,0.0,0.0,[],1.7344048100743175,0.6744907594376883,False,False
143,66,4616,41,False,0.0,0.0,[],1.7344048100743175,0.6744907594376883,False,False
144,17,144,0,False,0.0,0.0,[],-0.6263128480823924,-1.3217984238150413,False,False
145,74,4616,49,False,0.0,0.0,[],2.1198281012019438,0.6744907594376883,False,False
146,74,4616,49,False,0.0,0.0,[],2.1198281012019438,0.6744907594376883,False,False
147,74,4616,49,False,0.0,0.0,[],2.1198281012019438,0.6744907594376883,False,False
148,17,148,0,False,0.0,0.0,[],-0.6263128480823924,-1.3061012817551931,False,False
149,17,224,1,False,0.0,0.0,[],-0.6263128480823924,-1.0683566314355353,False,False
150,12,170,3,False,0.0,0.0,[],-0.8672024050371587,-1.226661237669996,False,False
151,12,512,3,False,0.0,0.0,[],-0.8672024050371587,-0.5929439053007681,False,False
152,17,152,0,False,0.0,0.0,[],-0.6263128480823924,-1.2908200073289238,False,False
153,25,260,4,False,0.0,0.0,[],-0.24088955695476633,-0.9827428706175058,False,False
154,17,154,0,False,0.0,0.0,[],-0.6263128480823924,-1.2833285465205013,False,False
155,55,4616,30,False,0.0,0.0,[],1.2044477847738315,0.6744907594376883,False,False
156,25,156,0,False,0.0,0.0,[],-0.24088955695476633,-1.2759331327296621,False,False
157,25,236,1,False,0.0,0.0,[],-0.24088955695476633,-1.0383844679294347,False,False
158,25,404,5,False,0.0,0.0,[],-0.24088955695476633,-0.7293010782380002,False,False
159,36,4616,11,False,0.0,0.0,[],0.28906746834571956,0.6744907594376883,False,False
160,9,160,0,False,0.0,0.0,[],-1.0117361392100186,-1.2614208107182223,False,True
161,63,4616,38,False,0.0,0.0,[],1.5898710759014578,0.6744907594376883,False,False
162,17,162,0,False,0.0,0.0,[],-0.6263128480823924,-1.2542993082337917,False,False
163,17,368,2,False,0.0,0.0,[],-0.6263128480823924,-0.7829988342006932,False,False
164,71,4616,46,False,0.0,0.0,[],1.975294367029084,0.6744907594376883,False,False
165,71,4616,46,False,0.0,0.0,[],1.975294367029084,0.6744907594376883,False,False
166,71,4616,46,False,0.0,0.0,[],1.975294367029084,0.6744907594376883,False,False
167,44,4616,19,False,0.0,0.0,[],0.6744907594733457,0.6744907594376883,False,False
168,9,168,0,False,0.0,0.0,[],-1.0117361392100186,-1.2334476027038341,False,True
169,33,2186,9,False,0.0,0.0,[],0.14453373417285978,0.24347180732876356,False,False
170,9,170,0,False,0.0,0.0,[],-1.0117361392100186,-1.226661237669996,False,True
171,79,4616,54,False,0.0,0.0,[],2.3607176581567098,0.6744907594376883,False,False
172,22,172,0,False,0.0,0.0,[],-0.38542329112762613,-1.2199537856462355,False,False
173,22,260,1,False,0.0,0.0,[],-0.38542329112762613,-0.9827428706175058,False,False
174,22,296,4,False,0.0,0.0,[],-0.38542329112762613,-0.9082091023091344,False,False
175,52,4616,27,False,0.0,0.0,[],1.0599140506009719,0.6744907594376883,False,False
176,14,176,0,False,0.0,0.0,[],-0.7708465822552523,-1.206768425866542,False,False
177,22,266,1,False,0.0,0.0,[],-0.38542329112762613,-0.969632434123346,False,False
178,22,178,0,False,0.0,0.0,[],-0.38542329112762613,-1.200287072571601,False,False
179,22,404,2,False,0.0,0.0,[],-0.38542329112762613,-0.7293010782380002,False,False
180,14,180,0,False,0.0,0.0,[],-0.7708465822552523,-1.1938777358034263,False,False
181,14,272,1,False,0.0,0.0,[],-0.7708465822552523,-0.9568133649163589,False,False
182,60,4616,35,False,0.0,0.0,[],1.445337341728598,0.6744907594376883,False,False
183,60,4616,35,False,0.0,0.0,[],1.445337341728598,0.6744907594376883,False,False
184,14,184,0,False,0.0,0.0,[],-0.7708465822552523,-1.1812688321469242,False,False
185,30,314,4,False,0.0,0.0,[],0.0,-0.8742678792822095,False,False
186,14,186,0,False,0.0,0.0,[],-0.7708465822552523,-1.1750662522283652,False,False
187,30,476,5,False,0.0,0.0,[],0.0,-0.634914001918445,False,False
188,68,4616,43,False,0.0,0.0,[],1.830760632856224,0.6744907594376883,False,False
189,68,4616,43,False,0.0,0.0,[],1.830760632856224,0.6744907594376883,False,False
190,68,4616,43,False,0.0,0.0,[],1.830760632856224,0.6744907594376883,False,False
191,30,2186,6,False,0.0,0.0,[],0.0,0.24347180732876356,False,False
192,11,192,0,False,0.0,0.0,[],-0.915380316428112,-1.156848915868506,False,True
193,76,4616,51,False,0.0,0.0,[],2.2161839239838503,0.6744907594376883,False,False
194,76,4616,51,False,0.0,0.0,[],2.2161839239838503,0.6744907594376883,False,False
195,76,4616,51,False,0.0,0.0,[],2.2161839239838503,0.6744907594376883,False,False
196,19,196,0,False,0.0,0.0,[],-0.5299570253004859,-1.1450160009497734,False,False
197,19,296,1,False,0.0,0.0,[],-0.5299570253004859,-0.9082091023091344,False,False
198,19,224,3,False,0.0,0.0,[],-0.5299570253004859,-1.0683566314355353,False,False
199,76,4616,51,False,0.0,0.0,[],2.2161839239838503,0.6744907594376883,False,False
200,19,200,0,False,0.0,0.0,[],-0.5299570253004859,-1.1334209497490644,False,False
201,14,512,5,False,0.0,0.0,[],-0.7708465822552523,-0.5929439053007681,False,False
202,19,202,0,False,0.0,0.0,[],-0.5299570253004859,-1.1277096716617154,False,False
203,27,458,2,False,0.0,0.0,[],-0.14453373417285978,-0.6571026749596957,False,False
204,19,204,0,False,0.0,0.0,[],-0.5299570253004859,-1.1220543873982283,False,False
205,19,308,1,False,0.0,0.0,[],-0.5299570253004859,-0.885361189910969,False,False
206,57,4616,32,False,0.0,0.0,[],1.300803607555738,0.6744907594376883,False,False
207,57,4616,32,False,0.0,0.0,[],1.300803607555738,0.6744907594376883,False,False
208,11,208,0,False,0.0,0.0,[],-0.915380316428112,-1.1109074825694378,False,True
209,27,314,1,False,0.0,0.0,[],-0.14453373417285978,-0.8742678792822095,False,False
210,27,404,7,False,0.0,0.0,[],-0.14453373417285978,-0.7293010782380002,False,False
211,27,476,2,False,0.0,0.0,[],-0.14453373417285978,-0.634914001918445,False,False
212,11,212,0,False,0.0,0.0,[],-0.915380316428112,-1.099971906252439,False,True
213,11,320,1,False,0.0,0.0,[],-0.915380316428112,-0.8633838889404298,False,True
214,65,4616,40,False,0.0,0.0,[],1.6862268986833642,0.6744907594376883,False,False
215,65,4616,40,False,0.0,0.0,[],1.6862268986833642,0.6744907594376883,False,False
216,73,4616,48,False,0.0,0.0,[],2.0716501898109905,0.6744907594376883,False,False
217,19,368,4,False,0.0,0.0,[],-0.5299570253004859,-0.7829988342006932,False,False
218,73,4616,48,False,0.0,0.0,[],2.0716501898109905,0.6744907594376883,False,False
219,35,836,6,False,0.0,0.0,[],0.24088955695476633,-0.31055566095373804,False,False
220,73,4616,48,False,0.0,0.0,[],2.0716501898109905,0.6744907594376883,False,False
221,73,4616,48,False,0.0,0.0,[],2.0716501898109905,0.6744907594376883,False,False
222,46,4616,21,False,0.0,0.0,[],0.7708465822552523,0.6744907594376883,False,False
223,46,4616,21,False,0.0,0.0,[],0.7708465822552523,0.6744907594376883,False,False
224,16,224,0,False,0.0,0.0,[],-0.6744907594733457,-1.0683566314355353,False,False
225,35,2186,11,False,0.0,0.0,[],0.24088955695476633,0.24347180732876356,False,False
226,11,226,0,False,0.0,0.0,[],-0.915380316428112,-1.0632518691425314,False,True
227,11,512,2,False,0.0,0.0,[],-0.915380316428112,-0.5929439053007681,False,False
228,24,228,0,False,0.0,0.0,[],-0.28906746834571956,-1.0581918860429453,False,False
229,24,344,1,False,0.0,0.0,[],-0.28906746834571956,-0.8217922305023198,False,False
230,24,260,3,False,0.0,0.0,[],-0.28906746834571956,-0.9827428706175058,False,False
231,81,4616,56,False,0.0,0.0,[],2.4570734809386163,0.6744907594376883,False,False
232,16,232,0,False,0.0,0.0,[],-0.6744907594733457,-1.0482031624317507,False,False
233,54,4616,29,False,0.0,0.0,[],1.1562698733828782,0.6744907594376883,False,False
234,16,234,0,False,0.0,0.0,[],-0.6744907594733457,-1.043272924089027,False,False
235,81,4616,56,False,0.0,0.0,[],2.4570734809386163,0.6744907594376883,False,False
236,24,236,0,False,0.0,0.0,[],-0.28906746834571956,-1.0383844679294347,False,False
237,24,356,1,False,0.0,0.0,[],-0.28906746834571956,-0.8020694760039053,False,False
238,24,404,4,False,0.0,0.0,[],-0.28906746834571956,-0.7293010782380002,False,False
239,35,4616,10,False,0.0,0.0,[],0.24088955695476633,0.6744907594376883,False,False
240,16,240,0,False,0.0,0.0,[],-0.6744907594733457,-1.0287301107796358,False,False
241,16,362,1,False,0.0,0.0,[],-0.6744907594733457,-0.7924553472085765,False,False
242,62,4616,37,False,0.0,0.0,[],1.5416931645105045,0.6744907594376883,False,False
243,62,4616,37,False,0.0,0.0,[],1.5416931645105045,0.6744907594376883,False,False
244,16,244,0,False,0.0,0.0,[],-0.6744907594733457,-1.0192346803264187,False,False
245,16,368,1,False,0.0,0.0,[],-0.6744907594733457,-0.7829988342006932,False,False
246,32,314,6,False,0.0,0.0,[],0.09635582278190653,-0.8742678792822095,False,True
